,ASSETID,PERIOD,PRICE,UNITPRICE,ADTYPOLOGYID,ADOPERATIONID,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,CONSTRUCTIONYEAR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_CASTELLANA,LONGITUDE,LATITUDE,CITYNAME,ADTYPOLOGY,ADOPERATION
58224,A5851853047028897882,201812,157000,2038.96103896104,HOME,SALE,77,2,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,2.0,1958,6,27,6.0,0,0,1,4.725852843181946,0.2342531766076344,4.089811147411561,-3.74290967209305,40.3863445115232,Madrid,HOME,SALE
17797,A17133959620300698831,201803,94000,1566.66666666667,HOME,SALE,60,2,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,3.0,1.0,1960,4,9,7.0,0,0,1,7.048543453713897,0.3472587441292921,5.697987045197119,-3.62178070561025,40.4271406739527,Madrid,HOME,SALE
44436,A15929589303640250480,201812,487000,4870.0,HOME,SALE,100,3,2,0,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,1.0,1.0,1935,7,27,4.0,0,1,0,2.758322757094702,0.2401848546033302,1.4633025992534632,-3.67310997036456,40.4248622214167,Madrid,HOME,SALE
32908,A1211646802419062247,201809,93000,1094.11764705882,HOME,SALE,85,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,3.0,,1996,4,9,5.0,0,0,1,7.467450131198611,0.2553268876213763,4.574964236593289,-3.69531337741562,40.3498202297114,Madrid,HOME,SALE
72799,A8884736690725271468,201812,80000,1142.85714285714,HOME,SALE,70,2,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,1964,3,7,6.0,0,1,0,3.922047937732225,0.2019172719838028,4.491925567619782,-3.74684784457323,40.403688614924,Madrid,HOME,SALE
31902,A14256981333137750170,201812,154000,2081.08108108108,HOME,SALE,74,1,1,1,1,1,3,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,2012.0,5.0,1.0,2012,9,29,6.0,0,0,1,8.247963664832334,0.5436331397506502,5.465084479031688,-3.70581142230267,40.34251328481,Madrid,HOME,SALE
65714,A6297968671043627216,201812,97000,1616.66666666667,HOME,SALE,60,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1967,5,21,7.0,0,1,0,8.39497377092838,0.4341906910197894,7.317698287369843,-3.60552165391658,40.4071637756507,Madrid,HOME,SALE
47905,A9620639281130492010,201809,949000,5272.22222222222,HOME,SALE,180,3,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,,3.0,1.0,1928,3,11,6.0,0,0,1,4.941195488538998,0.4398900166330727,0.6691901237432596,-3.68203625034619,40.4577738790591,Madrid,HOME,SALE
29223,A10362706866797261197,201812,448000,5033.70786516854,HOME,SALE,89,2,2,1,1,0,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2010.0,1.0,1.0,2010,6,104,3.0,0,0,1,9.844986786471974,0.2912535898912513,2.8038250330261896,-3.69917896425153,40.5049594077135,Madrid,HOME,SALE
44420,A17336014802311547945,201809,167000,4771.42857142857,HOME,SALE,35,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,2.0,1953,6,13,4.0,0,0,1,2.581168262980268,0.2348856593496151,1.102792790566388,-3.67680095562697,40.4273361760448,Madrid,HOME,SALE
90377,A11597428982789629698,201812,311000,4380.28169014085,HOME,SALE,71,2,2,0,1,0,3,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,,5.0,1.0,1998,8,92,4.0,0,0,1,8.54888015457962,0.4193872059057937,7.130591046790944,-3.60451412932305,40.4302232533518,Madrid,HOME,SALE
74332,A7477284272922213,201812,173000,2306.66666666667,HOME,SALE,75,3,1,1,1,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,1.0,1.0,1970,5,21,5.0,0,0,1,4.060257475992509,0.3463564100394039,3.4199703930936,-3.73531726492874,40.3891317998531,Madrid,HOME,SALE
16904,A7254202182116988927,201812,555000,3468.75,HOME,SALE,160,4,3,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,2.0,1.0,1967,11,25,5.0,0,0,1,4.102412169651611,0.2963591208471733,2.166760487699673,-3.66330136189537,40.4367928181177,Madrid,HOME,SALE
69458,A5492687209199661687,201812,810000,5827.3381294964,HOME,SALE,139,3,3,0,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,3.0,1.0,1981,4,3,8.0,1,0,0,6.867398112337335,1.479212041829184,3.943123022574511,-3.73457519716224,40.473659049564,Madrid,HOME,SALE
